,觀測時間(LST)ObsTime,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
1986,2017-03-24 18:00,1014.0,,25.0,,,0.2,0,,,0.0,,,,
1987,2017-03-24 19:00,1015.0,,24.9,,,1.0,198,,,0.0,,,,
1988,2017-03-24 20:00,1015.6,,24.7,,,0.5,196,,,0.0,,,,
1989,2017-03-24 21:00,1015.5,,24.1,,,0.0,0,,,0.0,,,,
1990,2017-03-24 22:00,1015.4,,24.3,,,0.0,0,,,0.0,,,,
1991,2017-03-24 23:00,1015.1,,23.9,,,0.6,6,,,0.0,,,,
1992,2017-03-25 00:00,1014.9,,23.6,,,0.2,0,,,0.0,,,,
1993,2017-03-25 01:00,1014.4,,23.5,,,0.8,24,,,0.0,,,,
1994,2017-03-25 02:00,1014.2,,23.1,,,1.2,12,,,0.0,,,,
1995,2017-03-25 03:00,1014.0,,22.8,,,0.8,9,,,0.0,,,,
1996,2017-03-25 04:00,1014.4,,22.9,,,1.1,14,,,0.0,,,,
1997,2017-03-25 05:00,1014.8,,22.6,,,1.6,360,,,0.0,,,,
1998,2017-03-25 06:00,1015.5,,23.0,,,2.1,1,,,0.0,,,,
1999,2017-03-25 07:00,1015.6,,24.5,,,1.8,30,,,0.0,,,,
2000,2017-03-25 08:00,1015.9,,26.6,,,3.3,353,,,0.0,,,,
2001,2017-03-25 09:00,1015.3,,28.4,,,1.6,315,,,0.0,,,,
2002,2017-03-25 10:00,1015.0,,29.2,,,1.2,268,,,0.0,,,,
2003,2017-03-25 11:00,1014.7,,28.6,,,1.3,266,,,0.0,,,,
2004,2017-03-25 12:00,1014.2,,28.0,,,2.5,297,,,0.0,,,,
2005,2017-03-25 13:00,X,,X,,,X,X,,,0.0,,,,
2006,2017-03-25 14:00,1013.2,,26.3,,,2.9,299,,,0.0,,,,
2007,2017-03-25 15:00,1013.2,,26.4,,,1.9,300,,,0.0,,,,
2008,2017-03-25 16:00,1013.6,,25.4,,,3.2,303,,,0.0,,,,
2009,2017-03-25 17:00,1013.8,,25.5,,,3.8,307,,,0.0,,,,
2010,2017-03-25 18:00,X,,X,,,X,X,,,0.0,,,,
2011,2017-03-25 19:00,1015.5,,24.0,,,2.9,335,,,0.0,,,,
2012,2017-03-25 20:00,1016.6,,21.9,,,3.4,337,,,0.0,,,,
2013,2017-03-25 21:00,1017.2,,21.8,,,1.6,360,,,0.0,,,,
2014,2017-03-25 22:00,1017.2,,21.3,,,0.6,14,,,0.0,,,,
2015,2017-03-25 23:00,1016.9,,21.7,,,1.0,310,,,0.0,,,,
2016,2017-03-26 00:00,1016.5,,20.3,,,1.8,27,,,0.0,,,,
2017,2017-03-26 01:00,1016.0,,21.0,,,1.9,328,,,0.0,,,,
2018,2017-03-26 02:00,1016.7,,20.0,,,1.7,28,,,0.0,,,,
2019,2017-03-26 03:00,1016.9,,20.0,,,2.0,354,,,0.0,,,,
2020,2017-03-26 04:00,1017.0,,19.7,,,0.5,21,,,0.0,,,,
2021,2017-03-26 05:00,1017.7,,20.4,,,2.4,320,,,0.0,,,,
2022,2017-03-26 06:00,1018.3,,19.7,,,1.1,351,,,0.0,,,,
2023,2017-03-26 07:00,1018.6,,20.2,,,1.4,322,,,0.0,,,,
2024,2017-03-26 08:00,1019.3,,20.9,,,2.1,323,,,0.0,,,,
2025,2017-03-26 09:00,1019.6,,21.0,,,1.5,11,,,0.0,,,,
2026,2017-03-26 10:00,1019.8,,21.2,,,1.4,351,,,0.0,,,,
2027,2017-03-26 11:00,1019.8,,20.5,,,3.5,339,,,0.0,,,,
2028,2017-03-26 12:00,1019.0,,20.4,,,3.2,342,,,0.0,,,,
2029,2017-03-26 13:00,1019.1,,20.4,,,2.2,358,,,0.0,,,,
2030,2017-03-26 14:00,1018.7,,19.9,,,3.2,351,,,0.0,,,,
2031,2017-03-26 15:00,1018.8,,19.6,,,2.0,332,,,0.0,,,,
2032,2017-03-26 16:00,1019.5,,19.0,,,1.4,22,,,0.0,,,,
2033,2017-03-26 17:00,1019.9,,19.0,,,0.1,0,,,0.0,,,,
2034,2017-03-26 18:00,1020.2,,19.6,,,0.0,0,,,0.0,,,,
2035,2017-03-26 19:00,1020.9,,20.1,,,0.3,248,,,0.0,,,,
2036,2017-03-26 20:00,X,,X,,,X,X,,,0.0,,,,
2037,2017-03-26 21:00,1021.7,,20.3,,,1.0,68,,,0.0,,,,
2038,2017-03-26 22:00,1022.0,,19.2,,,1.8,18,,,0.0,,,,
2039,2017-03-26 23:00,1021.7,,19.7,,,2.1,335,,,0.0,,,,
2040,2017-03-27 00:00,1021.8,,19.4,,,2.5,347,,,0.0,,,,
2041,2017-03-27 01:00,1021.0,,19.5,,,1.5,359,,,0.0,,,,
2042,2017-03-27 02:00,1020.9,,19.6,,,0.0,0,,,0.0,,,,
2043,2017-03-27 03:00,1021.2,,19.7,,,0.4,85,,,0.0,,,,
2044,2017-03-27 04:00,1021.4,,20.0,,,0.4,51,,,0.0,,,,
2045,2017-03-27 05:00,1021.9,,19.3,,,0.2,0,,,0.0,,,,
2046,2017-03-27 06:00,1022.0,,21.0,,,0.3,356,,,0.0,,,,
2047,2017-03-27 07:00,1022.2,,23.0,,,1.3,27,,,0.0,,,,
2048,2017-03-27 08:00,1022.6,,24.2,,,0.8,291,,,0.0,,,,
2049,2017-03-27 09:00,1022.5,,26.2,,,1.7,236,,,0.0,,,,
2050,2017-03-27 10:00,1022.8,,25.8,,,2.3,252,,,0.0,,,,
2051,2017-03-27 11:00,1022.2,,26.9,,,2.0,226,,,0.0,,,,
2052,2017-03-27 12:00,1021.5,,27.3,,,2.0,226,,,0.0,,,,
2053,2017-03-27 13:00,1020.4,,27.2,,,1.8,237,,,0.0,,,,
2054,2017-03-27 14:00,1019.8,,26.8,,,2.1,245,,,0.0,,,,
2055,2017-03-27 15:00,1019.6,,26.1,,,1.1,299,,,0.0,,,,
2056,2017-03-27 16:00,1019.7,,24.3,,,1.2,77,,,0.0,,,,
2057,2017-03-27 17:00,1019.9,,22.6,,,4.4,80,,,0.0,,,,
2058,2017-03-27 18:00,1020.5,,22.1,,,3.5,59,,,0.0,,,,
2059,2017-03-27 19:00,1021.1,,21.8,,,3.3,66,,,0.0,,,,
2060,2017-03-27 20:00,1021.5,,21.5,,,3.1,62,,,0.0,,,,
2061,2017-03-27 21:00,1021.9,,21.8,,,3.3,49,,,0.0,,,,
2062,2017-03-27 22:00,1021.9,,21.9,,,3.5,63,,,0.0,,,,
2063,2017-03-27 23:00,1021.8,,21.5,,,2.5,47,,,0.0,,,,
2064,2017-03-28 00:00,1021.4,,20.9,,,1.6,29,,,0.0,,,,
2065,2017-03-28 01:00,1020.9,,20.7,,,1.4,56,,,0.0,,,,
2066,2017-03-28 02:00,1020.4,,20.6,,,1.7,61,,,0.0,,,,
2067,2017-03-28 03:00,1019.6,,21.5,,,1.9,52,,,0.0,,,,
2068,2017-03-28 04:00,1019.7,,19.1,,,0.4,85,,,0.0,,,,
2069,2017-03-28 05:00,1020.1,,20.0,,,0.8,5,,,0.0,,,,
2070,2017-03-28 06:00,1020.8,,20.0,,,0.7,85,,,0.0,,,,
2071,2017-03-28 07:00,1021.1,,22.8,,,0.0,0,,,0.0,,,,
2072,2017-03-28 08:00,1021.3,,24.5,,,1.0,210,,,0.0,,,,
2073,2017-03-28 09:00,1021.1,,25.6,,,1.3,216,,,0.0,,,,
2074,2017-03-28 10:00,1020.3,,25.9,,,1.7,246,,,0.0,,,,
2075,2017-03-28 11:00,1019.7,,26.0,,,1.9,250,,,0.0,,,,
2076,2017-03-28 12:00,1018.5,,25.8,,,1.4,259,,,0.0,,,,
2077,2017-03-28 13:00,1017.5,,27.5,,,1.0,264,,,0.0,,,,
2078,2017-03-28 14:00,1016.8,,26.6,,,0.6,280,,,0.0,,,,
2079,2017-03-28 15:00,1016.4,,26.2,,,1.5,310,,,0.0,,,,
2080,2017-03-28 16:00,1016.7,,25.3,,,1.3,311,,,0.0,,,,
2081,2017-03-28 17:00,1017.3,,24.3,,,1.0,46,,,0.0,,,,
2082,2017-03-28 18:00,1017.9,,23.2,,,1.1,56,,,0.0,,,,
2083,2017-03-28 19:00,1018.9,,23.0,,,2.0,62,,,0.0,,,,
2084,2017-03-28 20:00,1019.3,,22.7,,,0.7,70,,,0.0,,,,
2085,2017-03-28 21:00,1019.6,,22.6,,,1.1,35,,,0.0,,,,
2086,2017-03-28 22:00,1019.8,,22.3,,,0.7,70,,,0.0,,,,
2087,2017-03-28 23:00,1019.3,,21.9,,,0.1,0,,,0.0,,,,
2088,2017-03-29 00:00,1018.9,,21.8,,,0.2,0,,,0.0,,,,
2089,2017-03-29 01:00,1018.4,,21.0,,,0.8,70,,,0.0,,,,
2090,2017-03-29 02:00,1018.0,,20.1,,,0.1,0,,,0.0,,,,
2091,2017-03-29 03:00,1017.9,,20.2,,,0.9,73,,,0.0,,,,
2092,2017-03-29 04:00,1017.7,,20.4,,,0.3,79,,,0.0,,,,
2093,2017-03-29 05:00,1018.6,,21.1,,,0.1,0,,,0.0,,,,
2094,2017-03-29 06:00,1019.7,,20.6,,,1.4,49,,,0.0,,,,
2095,2017-03-29 07:00,1019.9,,20.9,,,0.9,53,,,0.0,,,,
2096,2017-03-29 08:00,1019.8,,23.3,,,2.1,356,,,0.0,,,,
2097,2017-03-29 09:00,1020.5,,25.1,,,1.9,335,,,0.0,,,,
2098,2017-03-29 10:00,1020.4,,26.6,,,2.6,338,,,0.0,,,,
2099,2017-03-29 11:00,1020.0,,28.0,,,1.5,307,,,0.0,,,,
2100,2017-03-29 12:00,1018.7,,27.8,,,2.0,249,,,0.0,,,,
2101,2017-03-29 13:00,1018.0,,28.1,,,1.9,238,,,0.0,,,,
2102,2017-03-29 14:00,1017.5,,27.9,,,1.8,246,,,0.0,,,,
2103,2017-03-29 15:00,1017.2,,27.1,,,1.4,228,,,0.0,,,,
2104,2017-03-29 16:00,1017.2,,25.9,,,1.1,234,,,0.0,,,,
2105,2017-03-29 17:00,1017.5,,24.9,,,0.9,212,,,0.0,,,,
2106,2017-03-29 18:00,1018.1,,24.5,,,0.7,344,,,0.0,,,,
2107,2017-03-29 19:00,1018.8,,22.8,,,0.8,87,,,0.0,,,,
2108,2017-03-29 20:00,1019.6,,23.5,,,1.1,6,,,0.0,,,,
2109,2017-03-29 21:00,1019.7,,22.8,,,0.2,0,,,0.0,,,,
2110,2017-03-29 22:00,1019.7,,21.6,,,0.3,87,,,0.0,,,,
2111,2017-03-29 23:00,1019.4,,21.0,,,0.1,0,,,0.0,,,,
2112,2017-03-30 00:00,1018.8,,20.2,,,0.2,0,,,0.0,,,,
2113,2017-03-30 01:00,1018.0,,20.0,,,0.4,84,,,0.0,,,,
2114,2017-03-30 02:00,1018.0,,19.8,,,0.9,66,,,0.0,,,,
2115,2017-03-30 03:00,1018.1,,19.6,,,0.7,88,,,0.0,,,,
2116,2017-03-30 04:00,1018.4,,19.8,,,0.7,60,,,0.0,,,,
2117,2017-03-30 05:00,1018.4,,20.3,,,0.1,0,,,0.0,,,,
2118,2017-03-30 06:00,1018.8,,22.1,,,0.2,0,,,0.0,,,,
2119,2017-03-30 07:00,1019.3,,24.8,,,1.7,31,,,0.0,,,,
2120,2017-03-30 08:00,1019.7,,26.2,,,0.4,272,,,0.0,,,,
2121,2017-03-30 09:00,1019.0,,27.8,,,0.4,261,,,0.0,,,,
2122,2017-03-30 10:00,1018.5,,26.8,,,1.2,228,,,0.0,,,,
2123,2017-03-30 11:00,1017.4,,28.1,,,1.1,176,,,0.0,,,,
2124,2017-03-30 12:00,1016.4,,29.6,,,1.6,189,,,0.0,,,,
2125,2017-03-30 13:00,1014.9,,30.7,,,1.4,178,,,0.0,,,,
2126,2017-03-30 14:00,1014.6,,29.2,,,1.6,181,,,0.0,,,,
2127,2017-03-30 15:00,1014.7,,28.6,,,0.4,36,,,0.0,,,,
2128,2017-03-30 16:00,1014.7,,28.6,,,0.9,322,,,0.0,,,,
2129,2017-03-30 17:00,1014.8,,27.0,,,0.5,322,,,0.0,,,,
2130,2017-03-30 18:00,1015.0,,26.3,,,1.1,316,,,0.0,,,,
2131,2017-03-30 19:00,1014.9,,25.4,,,0.6,18,,,0.0,,,,
2132,2017-03-30 20:00,1016.1,,24.8,,,1.6,3,,,0.0,,,,
2133,2017-03-30 21:00,1016.3,,23.9,,,1.2,16,,,0.0,,,,
2134,2017-03-30 22:00,1016.4,,23.0,,,0.1,0,,,0.0,,,,
2135,2017-03-30 23:00,1015.9,,22.4,,,0.0,0,,,0.0,,,,
2136,2017-03-31 00:00,1015.3,,22.8,,,0.0,0,,,0.0,,,,
2137,2017-03-31 01:00,1014.3,,21.0,,,0.9,77,,,0.0,,,,
2138,2017-03-31 02:00,1013.4,,21.5,,,0.1,0,,,0.0,,,,
2139,2017-03-31 03:00,1012.2,,20.7,,,0.6,91,,,0.0,,,,
2140,2017-03-31 04:00,1012.4,,20.5,,,0.0,0,,,0.0,,,,
2141,2017-03-31 05:00,1013.0,,20.5,,,0.0,0,,,0.0,,,,
2142,2017-03-31 06:00,1014.0,,22.9,,,1.3,27,,,0.0,,,,
2143,2017-03-31 07:00,1014.4,,25.9,,,1.4,7,,,0.0,,,,
2144,2017-03-31 08:00,1014.6,,27.8,,,0.6,271,,,0.0,,,,
2145,2017-03-31 09:00,1014.3,,29.1,,,0.8,262,,,0.0,,,,
2146,2017-03-31 10:00,1013.8,,28.7,,,1.4,260,,,0.0,,,,
2147,2017-03-31 11:00,1013.0,,28.9,,,2.0,251,,,0.0,,,,
2148,2017-03-31 12:00,1012.4,,29.5,,,1.9,258,,,0.0,,,,
2149,2017-03-31 13:00,1011.3,,29.2,,,1.5,261,,,0.0,,,,
2150,2017-03-31 14:00,1010.4,,28.3,,,2.2,299,,,0.0,,,,
2151,2017-03-31 15:00,1010.3,,27.3,,,4.1,305,,,0.0,,,,
2152,2017-03-31 16:00,1010.5,,26.7,,,4.8,307,,,0.0,,,,
2153,2017-03-31 17:00,1011.0,,26.7,,,4.1,321,,,0.0,,,,
2154,2017-03-31 18:00,1011.5,,26.3,,,3.6,333,,,0.0,,,,
2155,2017-03-31 19:00,1012.2,,25.7,,,2.5,2,,,0.0,,,,
2156,2017-03-31 20:00,1013.0,,25.6,,,2.3,331,,,0.0,,,,
2157,2017-03-31 21:00,1013.6,,25.5,,,1.0,307,,,0.0,,,,
2158,2017-03-31 22:00,1013.4,,24.7,,,0.5,171,,,0.0,,,,
2159,2017-03-31 23:00,1013.9,,20.6,,,5.2,347,,,3.0,,,,
2160,2017-04-01 00:00,1014.4,,17.9,,,2.6,354,,,2.0,,,,
2161,2017-04-01 01:00,1014.6,,17.9,,,2.0,21,,,0.5,,,,
2162,2017-04-01 02:00,1014.6,,17.6,,,0.9,25,,,0.0,,,,
2163,2017-04-01 03:00,1015.7,,18.4,,,1.4,314,,,0.0,,,,
2164,2017-04-01 04:00,1016.3,,16.6,,,0.0,0,,,4.5,,,,
2165,2017-04-01 05:00,1015.4,,17.2,,,0.3,22,,,0.0,,,,
2166,2017-04-01 06:00,1016.4,,17.2,,,1.3,11,,,0.5,,,,
2167,2017-04-01 07:00,1017.7,,16.8,,,2.3,3,,,3.0,,,,
2168,2017-04-01 08:00,1019.0,,17.1,,,1.7,28,,,4.5,,,,
2169,2017-04-01 09:00,1018.6,,17.9,,,0.6,69,,,1.0,,,,
2170,2017-04-01 10:00,1018.1,,18.5,,,0.5,224,,,0.0,,,,
2171,2017-04-01 11:00,1017.6,,19.8,,,0.2,0,,,0.0,,,,
2172,2017-04-01 12:00,1016.9,,20.9,,,1.1,230,,,0.0,,,,
2173,2017-04-01 13:00,1016.5,,22.0,,,1.4,209,,,0.0,,,,
2174,2017-04-01 14:00,1016.6,,22.5,,,1.8,312,,,0.0,,,,
2175,2017-04-01 15:00,1016.5,,22.4,,,0.5,282,,,0.0,,,,
2176,2017-04-01 16:00,1016.8,,21.8,,,0.8,288,,,0.0,,,,
2177,2017-04-01 17:00,1017.1,,21.3,,,1.1,317,,,0.0,,,,
2178,2017-04-01 18:00,1017.5,,20.7,,,1.2,30,,,0.0,,,,
2179,2017-04-01 19:00,1018.0,,19.9,,,1.2,56,,,0.0,,,,
2180,2017-04-01 20:00,1018.9,,19.7,,,0.5,91,,,0.0,,,,
2181,2017-04-01 21:00,1019.0,,19.5,,,0.3,77,,,0.0,,,,
2182,2017-04-01 22:00,1019.2,,19.5,,,0.1,0,,,0.0,,,,
2183,2017-04-01 23:00,1019.0,,19.7,,,0.9,75,,,0.0,,,,
2184,2017-04-02 00:00,1018.9,,18.5,,,0.1,0,,,0.0,,,,
2185,2017-04-02 01:00,1018.8,,18.3,,,0.8,78,,,0.0,,,,
2186,2017-04-02 02:00,1018.6,,18.3,,,0.2,0,,,0.0,,,,
2187,2017-04-02 03:00,1018.9,,19.0,,,1.2,86,,,0.0,,,,
2188,2017-04-02 04:00,1019.5,,18.6,,,2.6,9,,,0.0,,,,
2189,2017-04-02 05:00,1020.0,,18.8,,,1.9,15,,,0.0,,,,
2190,2017-04-02 06:00,1020.4,,19.7,,,0.9,17,,,0.0,,,,
2191,2017-04-02 07:00,1020.9,,21.2,,,0.2,0,,,0.0,,,,
2192,2017-04-02 08:00,1020.9,,23.3,,,0.9,258,,,0.0,,,,
2193,2017-04-02 09:00,1021.5,,24.1,,,1.6,231,,,0.0,,,,
2194,2017-04-02 10:00,1021.3,,24.1,,,2.1,255,,,0.0,,,,
2195,2017-04-02 11:00,1020.8,,24.6,,,2.2,248,,,0.0,,,,
2196,2017-04-02 12:00,X,,X,,,X,X,,,0.0,,,,
2197,2017-04-02 13:00,1019.8,,24.8,,,2.0,263,,,0.0,,,,
2198,2017-04-02 14:00,1019.4,,24.3,,,1.1,267,,,0.0,,,,
2199,2017-04-02 15:00,1019.0,,24.1,,,2.5,11,,,0.0,,,,
2200,2017-04-02 16:00,1019.2,,22.2,,,2.7,82,,,0.0,,,,
2201,2017-04-02 17:00,1019.5,,21.3,,,1.8,95,,,0.0,,,,
2202,2017-04-02 18:00,X,,X,,,X,X,,,0.0,,,,
2203,2017-04-02 19:00,1019.9,,20.2,,,3.1,85,,,0.0,,,,
2204,2017-04-02 20:00,1020.5,,20.3,,,3.3,77,,,0.0,,,,
2205,2017-04-02 21:00,1021.0,,20.6,,,4.0,65,,,0.0,,,,
2206,2017-04-02 22:00,1021.1,,20.1,,,2.4,65,,,0.0,,,,
2207,2017-04-02 23:00,1021.0,,19.8,,,2.6,85,,,0.0,,,,
2208,2017-04-03 00:00,1020.6,,19.5,,,2.3,73,,,0.0,,,,
2209,2017-04-03 01:00,1020.1,,19.7,,,2.8,84,,,0.0,,,,
2210,2017-04-03 02:00,1020.1,,19.5,,,2.3,84,,,0.0,,,,
2211,2017-04-03 03:00,1020.1,,19.3,,,2.5,86,,,0.0,,,,
2212,2017-04-03 04:00,1020.4,,19.1,,,2.3,85,,,0.0,,,,
2213,2017-04-03 05:00,1020.8,,19.5,,,3.3,88,,,0.0,,,,
2214,2017-04-03 06:00,1021.2,,20.4,,,2.9,87,,,0.0,,,,
2215,2017-04-03 07:00,1022.0,,22.3,,,2.6,78,,,0.0,,,,
2216,2017-04-03 08:00,1021.8,,24.2,,,2.7,75,,,0.0,,,,
2217,2017-04-03 09:00,1021.8,,26.9,,,1.2,207,,,0.0,,,,
2218,2017-04-03 10:00,1021.4,,26.5,,,1.6,224,,,0.0,,,,
2219,2017-04-03 11:00,1020.8,,26.1,,,1.9,299,,,0.0,,,,
2220,2017-04-03 12:00,1019.8,,26.6,,,1.2,268,,,0.0,,,,
2221,2017-04-03 13:00,1019.3,,26.5,,,1.1,288,,,0.0,,,,
2222,2017-04-03 14:00,1018.7,,26.1,,,0.8,281,,,0.0,,,,
2223,2017-04-03 15:00,1019.1,,24.2,,,2.1,317,,,0.0,,,,
2224,2017-04-03 16:00,1018.9,,23.0,,,3.3,85,,,0.0,,,,
2225,2017-04-03 17:00,1019.4,,22.0,,,4.0,87,,,0.0,,,,
2226,2017-04-03 18:00,1019.9,,21.6,,,4.3,85,,,0.0,,,,
2227,2017-04-03 19:00,1020.3,,21.4,,,5.4,87,,,0.0,,,,
2228,2017-04-03 20:00,X,,X,,,X,X,,,0.0,,,,
2229,2017-04-03 21:00,1021.0,,21.7,,,2.9,83,,,0.0,,,,
2230,2017-04-03 22:00,1021.4,,21.4,,,1.8,54,,,0.0,,,,
2231,2017-04-03 23:00,1021.0,,21.3,,,2.8,86,,,0.0,,,,
2232,2017-04-04 00:00,1020.5,,21.1,,,2.9,87,,,0.0,,,,
2233,2017-04-04 01:00,1020.0,,20.9,,,2.8,81,,,0.0,,,,
2234,2017-04-04 02:00,1019.3,,20.3,,,2.4,87,,,0.0,,,,
2235,2017-04-04 03:00,1019.0,,20.1,,,1.8,84,,,0.0,,,,
2236,2017-04-04 04:00,1019.0,,19.3,,,0.9,89,,,0.0,,,,
2237,2017-04-04 05:00,1019.9,,18.3,,,0.1,0,,,0.0,,,,
2238,2017-04-04 06:00,1020.3,,20.9,,,0.5,109,,,0.0,,,,
2239,2017-04-04 07:00,1020.3,,23.5,,,2.2,82,,,0.0,,,,
2240,2017-04-04 08:00,1020.1,,25.1,,,1.0,218,,,0.0,,,,
2241,2017-04-04 09:00,1019.9,,26.7,,,1.9,219,,,0.0,,,,
2242,2017-04-04 10:00,1019.8,,26.1,,,0.9,271,,,0.0,,,,
2243,2017-04-04 11:00,1019.1,,26.4,,,1.5,263,,,0.0,,,,
2244,2017-04-04 12:00,1018.0,,27.1,,,1.2,268,,,0.0,,,,
2245,2017-04-04 13:00,1017.0,,26.9,,,1.2,280,,,0.0,,,,
2246,2017-04-04 14:00,1016.4,,26.4,,,1.1,290,,,0.0,,,,
2247,2017-04-04 15:00,1016.3,,25.5,,,0.9,296,,,0.0,,,,
2248,2017-04-04 16:00,1016.6,,24.4,,,1.0,306,,,0.0,,,,
2249,2017-04-04 17:00,1016.7,,23.8,,,1.5,88,,,0.0,,,,
2250,2017-04-04 18:00,1017.0,,23.6,,,0.9,95,,,0.0,,,,
2251,2017-04-04 19:00,1017.3,,23.0,,,2.3,90,,,0.0,,,,
2252,2017-04-04 20:00,1017.8,,22.9,,,2.9,88,,,0.0,,,,
2253,2017-04-04 21:00,1018.3,,21.7,,,0.6,92,,,0.0,,,,
2254,2017-04-04 22:00,1017.7,,20.8,,,0.2,0,,,0.0,,,,
2255,2017-04-04 23:00,1017.2,,21.1,,,1.1,20,,,0.0,,,,
2256,2017-04-05 00:00,1017.1,,19.5,,,0.1,0,,,0.0,,,,
2257,2017-04-05 01:00,1016.9,,18.9,,,0.1,0,,,0.0,,,,
2258,2017-04-05 02:00,1016.3,,17.8,,,0.5,73,,,0.0,,,,
2259,2017-04-05 03:00,1016.1,,17.5,,,0.0,0,,,0.0,,,,
2260,2017-04-05 04:00,1016.1,,17.4,,,0.0,0,,,0.0,,,,
2261,2017-04-05 05:00,1016.7,,17.3,,,0.4,77,,,0.0,,,,
2262,2017-04-05 06:00,1017.0,,19.6,,,0.3,59,,,0.0,,,,
2263,2017-04-05 07:00,1017.1,,23.0,,,0.4,347,,,0.0,,,,
2264,2017-04-05 08:00,1017.2,,24.6,,,0.8,276,,,0.0,,,,
2265,2017-04-05 09:00,1016.6,,26.4,,,1.1,258,,,0.0,,,,
2266,2017-04-05 10:00,1016.2,,27.1,,,0.8,265,,,0.0,,,,
2267,2017-04-05 11:00,1015.3,,27.8,,,1.1,264,,,0.0,,,,
2268,2017-04-05 12:00,1014.5,,28.4,,,0.9,284,,,0.0,,,,
2269,2017-04-05 13:00,1013.3,,28.3,,,1.8,259,,,0.0,,,,
2270,2017-04-05 14:00,1012.8,,28.2,,,1.2,266,,,0.0,,,,
2271,2017-04-05 15:00,1012.7,,28.5,,,0.7,303,,,0.0,,,,
2272,2017-04-05 16:00,1013.0,,26.8,,,2.0,308,,,0.0,,,,
2273,2017-04-05 17:00,1013.2,,25.7,,,1.0,304,,,0.0,,,,
2274,2017-04-05 18:00,1013.7,,25.2,,,2.0,42,,,0.0,,,,
2275,2017-04-05 19:00,1014.1,,24.8,,,1.1,319,,,0.0,,,,
2276,2017-04-05 20:00,1014.4,,23.5,,,0.4,11,,,0.0,,,,
2277,2017-04-05 21:00,1014.6,,22.7,,,0.1,0,,,0.0,,,,
2278,2017-04-05 22:00,1014.2,,21.1,,,0.2,0,,,0.0,,,,
2279,2017-04-05 23:00,1014.1,,20.5,,,0.5,82,,,0.0,,,,
2280,2017-04-06 00:00,1013.7,,20.1,,,0.0,0,,,0.0,,,,
2281,2017-04-06 01:00,1012.8,,19.9,,,0.0,0,,,0.0,,,,
2282,2017-04-06 02:00,1012.5,,20.1,,,1.5,59,,,0.0,,,,
2283,2017-04-06 03:00,1012.7,,19.4,,,0.7,90,,,0.0,,,,
2284,2017-04-06 04:00,1013.0,,19.3,,,0.2,0,,,0.0,,,,
2285,2017-04-06 05:00,1014.0,,19.1,,,0.0,0,,,0.0,,,,
2286,2017-04-06 06:00,1014.2,,21.3,,,0.6,81,,,0.0,,,,
2287,2017-04-06 07:00,1014.7,,24.5,,,0.9,359,,,0.0,,,,
2288,2017-04-06 08:00,1014.9,,26.6,,,1.1,316,,,0.0,,,,
2289,2017-04-06 09:00,1014.7,,28.1,,,1.0,299,,,0.0,,,,
2290,2017-04-06 10:00,1014.2,,30.0,,,1.2,312,,,0.0,,,,
2291,2017-04-06 11:00,1013.4,,32.8,,,0.9,217,,,0.0,,,,
2292,2017-04-06 12:00,1012.3,,31.3,,,2.0,206,,,0.0,,,,
2293,2017-04-06 13:00,1011.4,,30.2,,,3.3,202,,,0.0,,,,
2294,2017-04-06 14:00,1010.8,,29.6,,,3.6,199,,,0.0,,,,
2295,2017-04-06 15:00,1010.7,,27.6,,,3.6,198,,,0.0,,,,
2296,2017-04-06 16:00,1010.9,,27.8,,,2.0,191,,,0.0,,,,
2297,2017-04-06 17:00,1011.6,,26.8,,,1.7,190,,,0.0,,,,
2298,2017-04-06 18:00,1011.5,,26.3,,,0.2,0,,,0.0,,,,
2299,2017-04-06 19:00,1012.3,,25.9,,,0.2,0,,,0.0,,,,
2300,2017-04-06 20:00,1012.9,,25.7,,,0.7,91,,,0.0,,,,
2301,2017-04-06 21:00,1013.2,,25.0,,,0.5,225,,,0.0,,,,
2302,2017-04-06 22:00,1013.5,,25.0,,,1.2,348,,,0.0,,,,
2303,2017-04-06 23:00,1013.6,,23.6,,,0.0,0,,,0.0,,,,
2304,2017-04-07 00:00,1013.3,,23.2,,,0.1,0,,,0.0,,,,
2305,2017-04-07 01:00,1012.6,,22.5,,,0.4,87,,,0.0,,,,
2306,2017-04-07 02:00,1012.1,,22.4,,,0.2,0,,,0.0,,,,
2307,2017-04-07 03:00,1012.1,,22.6,,,0.2,0,,,0.0,,,,
2308,2017-04-07 04:00,1012.1,,21.7,,,1.1,87,,,0.0,,,,
2309,2017-04-07 05:00,1012.6,,23.0,,,0.2,0,,,0.0,,,,
2310,2017-04-07 06:00,1012.6,,23.1,,,0.8,83,,,0.0,,,,
2311,2017-04-07 07:00,1011.4,,27.0,,,0.5,126,,,0.0,,,,
2312,2017-04-07 08:00,1012.1,,28.3,,,0.9,185,,,0.0,,,,
2313,2017-04-07 09:00,1013.3,,28.4,,,4.3,337,,,0.0,,,,
2314,2017-04-07 10:00,1013.8,,30.2,,,3.5,353,,,0.0,,,,
